Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,Manhattan,,212-988-9130  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,10/6/22,115190,2023-01-18 15:15:20 UTC,P,,,12/17/15,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,Manhattan,,212-725-5081  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747299,-73.981039,10/6/22,115191,2023-01-18 15:15:20 UTC,P,,,6/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,,New York,NY,10024,Manhattan,,212-531-4228  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.794519,-73.963445,10/6/22,115192,2023-01-18 15:15:20 UTC,P,,,3/14/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,,New York,NY,10019,Manhattan,,212-754-4077  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764259,-73.974972,10/6/22,115193,2023-01-18 15:15:20 UTC,P,,,5/21/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,Manhattan,,212-995-1940  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.731257,-73.992101,10/6/22,115194,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 920 Park Avenue - Tesla Destination,920 Park Ave,,New York,NY,10025,Manhattan,,212-794-7245  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776574,-73.96047,10/6/22,115195,2023-01-18 15:15:20 UTC,P,,,8/23/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,Manhattan,,212-249-1947  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773004,-73.966152,10/6/22,115196,2023-01-18 15:15:20 UTC,P,,,6/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,,New York,NY,10280,Manhattan,,212-945-3109  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.707738,-74.016845,10/6/22,115197,2023-01-18 15:15:20 UTC,P,,,6/7/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,,New York,NY,10018,Manhattan,,212-502-5908  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.750844,-73.986188,10/6/22,115198,2023-01-18 15:15:20 UTC,P,,,5/3/16,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,59 Allen Street - Tesla Supercharger,59 Allen Street,,New York,NY,10002,Manhattan,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.717153,-73.991869,10/3/22,116808,2022-12-01 17:40:26 UTC,P,,,12/1/18,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,
ELEC,iPark 400 E 85th St - Tesla Destination,400 E 85th St,,Manhattan,NY,10028,Manhattan,,212-650-1683  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.7759529,-73.949738,10/6/22,122489,2023-01-18 15:15:20 UTC,P,,,1/17/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Andaz Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,Manhattan,,212-590-1234  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.705115,-74.008089,10/6/22,122491,2023-01-18 15:15:20 UTC,P,,,7/16/15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,520806-Rockefeller Center,55 W 48th St,,New York City,NY,10036,Manhattan,,855-900-7584,E,,Public,24 hours daily,,,,,,8,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-8,40.758305,-73.980311,4/20/23,123040,2023-04-20 00:38:46 UTC,,,,5/25/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Veneto,250 East 53rd Street,,New York,NY,10022,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.756766,-73.967481,4/19/23,124140,2023-04-19 23:58:14 UTC,,,,6/21/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Coliseum Park Apts - Central Parking,345 W 58th Street,Entrance on 910 9th Ave.||,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768432,-73.984033,4/19/23,124141,2023-04-19 23:58:51 UTC,,,,6/21/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Astor Place,445 Lafayette St,,New York,NY,10003,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7297,-73.991565,4/19/23,124144,2023-04-19 23:59:16 UTC,,,,6/21/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Central Parking - 58 West 58th St,58 West 58th Street,,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.764655,-73.9761,4/19/23,124146,2023-04-19 23:58:02 UTC,,,,6/21/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.00983,4/19/23,124147,2023-04-19 23:58:47 UTC,,,,6/21/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,,New York,NY,10016,Manhattan,,212-599-8610,E,,Public,24 hours daily; can charge for up to 10 hours,A Cash D Debit M V,,,,,1,,,Non-Networked,,200-9,40.74793,-73.974556,3/8/23,147009,2023-03-08 17:16:33 UTC,P,,,1/1/16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$15 per session,,,,,,,,,,FALSE,,,,,,,
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,549 W 23rd St,,New York,NY,10011,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749296,-74.006017,10/6/22,150502,2023-01-18 15:15:20 UTC,P,,,6/24/15,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC E 80th Street - Tesla Destination,345 E 80th St,,New York,NY,10075,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.77331,-73.952621,10/6/22,150517,2023-01-18 15:15:20 UTC,P,,,3/7/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,245 E 19th St,,New York,NY,10010,Manhattan,,212-228-7973  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735608,-73.983111,10/6/22,150520,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27 West 105th St,,New York,NY,10025,Manhattan,,212-666-7246  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797771,-73.96142,10/6/22,150521,2023-01-18 15:15:20 UTC,P,,,7/19/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,528 W 162nd Garage-PARK-it - Tesla Destination,528 W 162nd St,,Manhattan,NY,10033,Manhattan,,212-929-9404  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.836588,-73.941328,10/6/22,150533,2023-01-18 15:15:20 UTC,P,,,8/28/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,4320 Broadway-PARK-it - Tesla Destination,4320 Broadway,,Manhattan,NY,10033,Manhattan,,212-929-9404  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.852461,-73.934084,10/6/22,150534,2023-01-18 15:15:20 UTC,P,,,8/28/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,506 W 181 St Garage-PARK-it - Tesla Destination,506 W 181 St,,Manhattan,NY,10033,Manhattan,,212-929-9404  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.848358,-73.931743,10/6/22,150535,2023-01-18 15:15:20 UTC,P,,,8/28/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 202 E 18th Street - Tesla Destination,202 E 18th St,,Manhattan,NY,10003,Manhattan,,212-473-9869  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735496,-73.985024,10/6/22,150570,2023-01-18 15:15:20 UTC,P,,,3/31/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,CenterPark 4172 Broadway - Tesla Destination,4172 Broadway Ave,,Washington Heights,NY,10033,Manhattan,,212-543-2700  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.847422,-73.937922,10/6/22,150571,2023-01-18 15:15:20 UTC,P,,,3/31/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 175 W 90th Street - Tesla Destination,175 W 90th St,,Manhattan,NY,10024,Manhattan,,212-874-8983  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.790046,-73.972531,10/6/22,150572,2023-01-18 15:15:20 UTC,P,,,3/31/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Center Park 250 Albany - Tesla Destination,250 Albany St,,Manhattan,NY,10280,Manhattan,,212-945-1876  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.709803,-74.015771,10/6/22,150574,2023-01-18 15:15:20 UTC,P,,,3/31/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,IMPark 188 E 78th St - Tesla Destination,188 E 78th St,,Manhattan,NY,10075,Manhattan,,212-535-0403  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773665,-73.958333,10/6/22,150580,2023-01-18 15:15:20 UTC,P,,,3/31/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,300 W 135 St - Little Man Parking - Tesla Destination,300 W 135 St,,New York,NY,10030,Manhattan,,212-714-3571  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.816777,-73.947435,10/6/22,150596,2023-01-18 15:15:20 UTC,P,,,8/28/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking E 72nd Street - Tesla Destination,515 E 72nd St,,New York,NY,10021,Manhattan,,212-249-8196  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766554,-73.952905,10/6/22,150660,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Manhattan Parking 110 LLC - Tesla Destination,543 W 110th St,,New York,NY,10025,Manhattan,,212-222-7813  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803934,-73.966049,10/6/22,150722,2023-01-18 15:15:20 UTC,P,,,2/6/17,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Brookfield Place - Tesla Supercharger,250 Vesey Street,,New York City,NY,10080,Manhattan,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.714177,-74.016332,10/3/22,153434,2022-12-01 17:40:26 UTC,P,,,1/31/20,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,
ELEC,Delancey and Essex Municipal Parking Garage,107 Essex Street,,New York,NY,10002,Manhattan,,866-816-7584,E,,Public,,,,,,,7,4,,EV Connect,http://evconnect.com/,GPS,40.719319,-73.988197,4/20/23,155100,2023-04-20 01:24:32 UTC,,,,4/16/18,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MP 102 LLC MP 102 LLC,1214 Fifth Avenue,,New York,NY,10029,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.791267,-73.952039,4/20/23,162472,2023-04-20 00:02:26 UTC,,,,6/12/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Apple West Parking,303 West 96th Street,This is located in the entrance of the ||garage||,New York,NY,10025,Manhattan,,888-998-2546,E,,Public,,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.795783,-73.973678,4/19/23,163485,2023-04-19 23:58:58 UTC,,,,6/19/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Manhattan Plaza,427 W 42nd St,,New York,NY,10036,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.759223,-73.992703,4/20/23,164442,2023-04-20 00:00:25 UTC,,,,7/23/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,,New York,NY,10013,Manhattan,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.719772,-74.010475,4/19/23,164680,2023-04-20 00:00:05 UTC,,,,8/1/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,Located at B1||,New York,NY,10023,Manhattan,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.771626,-73.981032,4/19/23,164681,2023-04-19 23:58:10 UTC,,,,8/1/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Tribeca Green,325 North End Ave,,New York,NY,10282,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.71695,-74.014948,4/20/23,164713,2023-04-20 00:00:50 UTC,,,,8/1/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Central Parking - 146 W 57th St,146 West 57th Street,Underground Parking||,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.764609,-73.979517,4/19/23,164738,2023-04-19 23:59:07 UTC,,,,8/1/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Carnegie Hill,215 E 96th St,These units are under repair.||,New York,NY,10128,Manhattan,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.784865,-73.948526,4/19/23,164751,2023-04-19 23:59:26 UTC,,,,8/1/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GMC 400 East 56th Street,400 East 56th Street,,New York,NY,10022,Manhattan,,866-816-7584,E,,Public,,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,40.757223,-73.963011,4/20/23,166325,2023-04-20 01:24:42 UTC,,,,7/2/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LaSalle Parking LLS Shumai LLC (220 E 9th St.),220 E 9th St,,Manhattan,NY,10003,Manhattan,,866-816-7584,E,,Public,,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,40.729495,-73.988375,4/20/23,166333,2023-04-20 01:24:42 UTC,,,,5/29/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,532 W 122nd St,532 W 122nd St,,New York,NY,10027,Manhattan,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.811446,-73.960477,4/20/23,168414,2023-04-20 01:24:44 UTC,,,,8/28/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STATION 4TH FL MOTORGATE 3,680 Main St,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764464,-73.946924,4/20/23,168524,2023-04-20 00:23:36 UTC,,,,11/17/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764208,-73.947198,4/20/23,168525,2023-04-20 00:23:15 UTC,,,,11/17/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,551W21 SR Capital - Tesla Destination,558 West 21st Street,,New York,NY,10011,Manhattan,,  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747437,-74.007111,10/6/22,168556,2023-01-18 15:15:20 UTC,P,,,12/28/16,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Enterprise Parking 219 E 69th St - Tesla Destination,219 E 69th St,,New York,NY,10065,Manhattan,,212)-564-3199  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767342,-73.960835,10/6/22,168757,2023-01-18 15:15:20 UTC,P,,,12/9/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 314 W 120th Street - Tesla Destination,314 West 120th Street,,New York,NY,10025,Manhattan,,646-609-6129  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.807356,-73.954354,10/6/22,168885,2023-01-18 15:15:20 UTC,P,,,12/9/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,,New York,NY,10035,Manhattan,,347-589-4139  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800793,-73.9371,10/6/22,169011,2023-01-18 15:15:20 UTC,P,,,10/18/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Parkit 200 West End Ave - Tesla Destination,200 West End Ave,,New York,NY,10023,Manhattan,,212-929-9404  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778221,-73.985072,10/6/22,169014,2023-01-18 15:15:20 UTC,P,,,7/8/15,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,,New York,NY,10004,Manhattan,,212-575-5700  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.727797,-73.990746,10/6/22,169201,2023-01-18 15:15:20 UTC,P,,,12/2/16,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Imperial Parking,332-342 E 34th St,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10016,Manhattan,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744011,-73.974115,4/19/23,169851,2023-04-19 23:58:42 UTC,,,,12/3/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,STATION 4TH FL MOTORGATE #1,688 Main St,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764429,-73.946793,4/20/23,169880,2023-04-20 00:23:15 UTC,,,,12/3/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NYC FLEET DPR_ICAHN_1_L3,10 Central Rd,,New York,NY,10035,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.792194,-73.92455,4/20/23,170122,2023-04-20 00:17:33 UTC,,,,12/12/20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The St. Regis,Two East 55th Street,,New York,NY,10022,Manhattan,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.761397,-73.974612,4/19/23,170181,2023-04-19 23:57:20 UTC,,,,10/16/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD #2,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755077,-73.955605,4/20/23,174179,2023-04-20 00:15:59 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD GATEWAY #1,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755024,-73.955605,4/20/23,174180,2023-04-20 00:15:59 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD #7,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755314,-73.955605,4/20/23,174182,2023-04-20 00:16:31 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD #6,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.75516,-73.955605,4/20/23,174183,2023-04-20 00:16:29 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD #5,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755142,-73.9556,4/20/23,174184,2023-04-20 00:16:29 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TATABROOKFIELD #4,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755108,-73.955605,4/20/23,174185,2023-04-20 00:15:59 UTC,,,,1/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
